ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
42324,toolmaker,NN,3,"0,2,1",{(tool)}{(make)}>er>,100,3,94875,79.4871794871794,40,1073485,61.9885613726352,2274,4569119,2,3.55E-05,0.025027035377723
42352,topographer,NN,3,"0,2,1",{(topo)(graph)>er>},100,5,834,93.9130434782608,116,198105,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
42353,topographic,JJ,3,"0,2,1",{(topo)(graph)>ic>},25,5,834,30.4347826086956,116,198105,33.7611056268509,1014,1472797,2,2.78E-05,0.006334002780782
42354,topography,NN,3,"0,2,1",{(topo)(graph)>y>},0,5,834,29.5652173913043,116,198105,19.3963782696177,2486,3870233,1,4.99E-05,0.029816159431485
42547,trainbearer,NN,3,"0,2,1",{(train)}{(bear)}>er>,92.3076923076923,14,106738,89.4736842105263,20,47580,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
42833,tickertape,NN|VB,3,"0,2,1",{(tick)}>er>{(tape)},50,5,9008,68.8957325120985,2274,4569119,3.55E-05,0.025027035377723,100,4,93406,4
42858,tiebreaker,NN,3,"0,2,1",{(tie)}{(break)}>er>,28.5714285714285,8,36279,39.3939393939393,34,95043,37.0435547734271,2274,4569119,2,3.55E-05,0.025027035377723
42902,timekeeper,NN,3,"0,2,1",{(time)}{(keep)}>er>,55.5555555555555,46,1099121,63.1578947368421,20,247711,43.3347998240211,2274,4569119,2,3.55E-05,0.025027035377723
42914,timeworn,JJ,3,"0,2,1",{(time)}{(wore)}>n>,82.2222222222222,46,1099121,50,9,13946,83.8926174496644,150,714837,1,1.12E-05,0.001235902981616
42989,titleholder,NN,3,"0,2,1",{(title)}{(hold)}>er>,100,6,127240,82.7586206896551,30,140327,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
43038,teenager,NN,3,"0,2,1",{(teen)}{(age)}>er>,7.14285714285714,15,16279,16.6666666666666,7,101254,6.46722393312802,2274,4569119,2,3.55E-05,0.025027035377723
43039,teenagers,NN,3,"0,2,1",{(teen)}{(age)}>er>,7.14285714285714,15,16279,16.6666666666666,7,101254,6.46722393312802,2274,4569119,2,3.55E-05,0.025027035377723
43049,teetotaler,NN,3,"0,2,1",{(tee)(total)}>er>,50,3,2514,62.5,9,116246,52.7496700395952,2274,4569119,2,3.55E-05,0.025027035377723
43050,teetotaller,NN,3,"0,2,1",{(tee)(total)}>er>,50,3,2514,62.5,9,116246,52.7496700395952,2274,4569119,2,3.55E-05,0.025027035377723
43060,telegraphic,JJ,3,"0,2,1",{(tele)(graph)>ic>},55.1724137931034,30,102708,44.3478260869565,116,198105,43.7314906219151,1014,1472797,2,2.78E-05,0.006334002780782
43062,telegraphy,NN,3,"0,2,1",{(tele)(graph)>y>},65.5172413793103,30,102708,53.0434782608695,116,198105,31.7102615694165,2486,3870233,1,4.99E-05,0.029816159431485
43064,telepathy,NN,3,"0,2,1",{(tele)(patho)>y>},27.5862068965517,30,102708,22.9166666666666,49,81153,12.7565392354124,2486,3870233,1,4.99E-05,0.029816159431485
43066,teleology,NN,3,"0,2,1",{(tele)(log)>y>},68.9655172413793,30,102708,70.0934579439252,215,380513,38.1488933601609,2486,3870233,1,4.99E-05,0.029816159431485
43067,telepathic,JJ,3,"0,2,1",{(tele)(patho)>ic>},20.6896551724137,30,102708,12.5,49,81153,12.4383020730503,1014,1472797,2,2.78E-05,0.006334002780782
43073,teleprompter,NN,3,"0,2,1",(tele){(prompt)}>er>,58.6206896551724,30,102708,33.3333333333333,7,25023,42.8948526176858,2274,4569119,2,3.55E-05,0.025027035377723
43077,telescopic,JJ,3,"0,2,1",{(tele)(scope)}>ic>,51.7241379310344,30,102708,37.5,25,22421,42.6456071076011,1014,1472797,2,2.78E-05,0.006334002780782
43086,television,NN,3,"0,2,1",{(tele)(vis)>ion>},3.44827586206896,30,102708,11.1111111111111,19,123713,4.00500625782227,1599,6530204,3,9.03E-06,0.009114784489418
43172,tensionless,JJ|RB,3,"0,2,1",{(tense)}>ion>{(less)},71.4285714285714,8,11367,92.4906132665832,1599,6530204,9.03E-06,0.009114784489418,60,11,180284,4
43202,terminology,NN,3,"0,2,1",{(termin)(log)>y>},20,16,51262,5.60747663551401,215,380513,4.66800804828973,2486,3870233,1,4.99E-05,0.029816159431485
43252,testimonial,NN|JJ,3,"0,2,1",{(test)(mony)}>al>,41.1764705882352,18,243523,11.1111111111111,10,8995,27.2027972027972,1431,4704731,2,9.14E-06,0.006642978526186
43253,testimonials,NN,3,"0,2,1",{(test)(mony)}>al>,41.1764705882352,18,243523,11.1111111111111,10,8995,27.2027972027972,1431,4704731,2,9.14E-06,0.006642978526186
43302,theatergoers,NN,3,"0,2,1",{(theater)}{(go)}>er>,80,6,23450,47.6190476190476,22,822596,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
43306,theatregoer,NN,3,"0,2,1",{(theater)}{(go)}>er>,80,6,23450,47.6190476190476,22,822596,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
43331,theologian,NN,3,"0,2,1",{(theo)(log)>ian>},25,29,30978,25.7009345794392,215,380513,26.5895953757225,174,394113,3,2.79E-05,0.001699366599722
43332,theologians,NN,3,"0,2,1",{(theo)(log)>ian>},25,29,30978,25.7009345794392,215,380513,26.5895953757225,174,394113,3,2.79E-05,0.001699366599722
43334,theology,NN,3,"0,2,1",{(theo)(log)>y>},10.7142857142857,29,30978,7.47663551401869,215,380513,5.83501006036217,2486,3870233,1,4.99E-05,0.029816159431485
43335,theology's,encl,3,"0,2,1",{(theo)(log)>y>},10.7142857142857,29,30978,7.47663551401869,215,380513,5.83501006036217,2486,3870233,1,4.99E-05,0.029816159431485
43378,thermodynamically,RB,3,"0,2,1",(thermo){(dynamic)}>ly>,48.1481481481481,28,9768,83.3333333333333,7,21426,39.1094235415947,2898,3857999,2,4.48E-05,0.026726401977445
43385,thermonuclear,JJ,3,"0,2,1",(thermo){(nucleo)>ar>},25.9259259259259,28,9768,50,9,22770,53.90625,129,533962,2,7.49E-06,0.000617951490808
43387,thermoelectric,JJ,3,"0,2,1",(thermo){(electr)>ic>},40.7407407407407,28,9768,81.4814814814814,28,175489,49.457058242843,1014,1472797,2,2.78E-05,0.006334002780782
43492,tablespoonful,NN,3,"0,2,1",{(table)}{(spoon)}>ful>,71.4285714285714,15,78897,80,11,8846,62.2807017543859,343,429561,3,5.82E-05,0.00386219681755
43493,tablespoonfuls,NN,3,"0,2,1",{(table)}{(spoon)}>ful>,71.4285714285714,15,78897,80,11,8846,62.2807017543859,343,429561,3,5.82E-05,0.00386219681755
43711,tautology,NN,3,"0,2,1",{(tauto)(log)>y>},16.6666666666666,7,1147,33.6448598130841,215,380513,17.4647887323943,2486,3870233,1,4.99E-05,0.029816159431485
43722,taxidermy,NN,3,"0,2,1",{(taxi)(derm)>y>},100,4,3629,87.5,9,1100,45.5130784708249,2486,3870233,1,4.99E-05,0.029816159431485
43728,taxonomy,NN,3,"0,2,1",{(taxo)(nomin)>y>},0,1,555,38.8888888888888,37,34420,16.0160965794768,2486,3870233,1,4.99E-05,0.029816159431485
43729,taxpayer,NN,3,"0,2,1",{(tax)}{(pay)}>er>,22.2222222222222,10,112326,7.69230769230769,27,289396,5.71931368235811,2274,4569119,2,3.55E-05,0.025027035377723
43730,taxpayers,NN,3,"0,2,1",{(tax)}{(pay)}>er>,22.2222222222222,10,112326,7.69230769230769,27,289396,5.71931368235811,2274,4569119,2,3.55E-05,0.025027035377723
43731,taxpayer's,encl,3,"0,2,1",{(tax)}{(pay)}>er>,22.2222222222222,10,112326,7.69230769230769,27,289396,5.71931368235811,2274,4569119,2,3.55E-05,0.025027035377723
43771,tearjerker,NN,3,"0,2,1",{(tear)}{(jerk)}>er>,62.5,9,18366,66.6666666666666,7,10364,61.9885613726352,2274,4569119,2,3.55E-05,0.025027035377723
43780,teaspoonful,NN,3,"0,2,1",{(tea)}{(spoon)}>ful>,26.6666666666666,16,12369,50,11,8846,43.5672514619883,343,429561,3,5.82E-05,0.00386219681755
43781,teaspoonfuls,NN,3,"0,2,1",{(tea)}{(spoon)}>ful>,26.6666666666666,16,12369,50,11,8846,43.5672514619883,343,429561,3,5.82E-05,0.00386219681755
43799,technologist,NN,3,"0,2,1",{(tech)(log)>ist>},68.4210526315789,20,322084,29.4392523364485,215,380513,21.4750542299349,462,382916,3,6.27E-05,0.003707708944848
43800,technology,NN,3,"0,2,1",{(tech)(log)>y>},0,20,322084,0,215,380513,0.160965794768611,2486,3870233,1,4.99E-05,0.029816159431485
44037,swashbuckler,NN,3,"0,2,1",{(swash)}{(buckle)}>er>,0,3,258,66.6666666666666,4,3034,43.5987681478222,2274,4569119,2,3.55E-05,0.025027035377723
44455,suicidal,JJ,3,"0,2,1",{(sui)(cide)}>al>,66.6666666666666,4,17651,17.6470588235294,18,19920,22.5174825174825,1431,4704731,2,9.14E-06,0.006642978526186
44519,sunburnt,JJ,3,"0,2,1",{(sun)}{(burn)}>t>,53.6585365853658,42,132019,90.9090909090909,12,43386,62.5,49,133535,1,2.25E-05,0.000463463618106
44555,sunshiny,JJ,3,"0,2,1",{(sun)}{(shine)}>y>,75.6097560975609,42,132019,72.7272727272727,12,13550,56.0160965794768,2486,3870233,1,4.99E-05,0.029816159431485
44622,stockbroker,NN,3,"0,2,1",{(stock)}{(broke)}>er>,33.3333333333333,22,60825,45.4545454545454,12,49922,37.615486141663,2274,4569119,2,3.55E-05,0.025027035377723
44624,stockholder,NN,3,"0,2,1",{(stock)}{(hold)}>er>,9.52380952380952,22,60825,24.1379310344827,30,140327,18.0818301803783,2274,4569119,2,3.55E-05,0.025027035377723
44625,stockholders,NN,3,"0,2,1",{(stock)}{(hold)}>er>,9.52380952380952,22,60825,24.1379310344827,30,140327,18.0818301803783,2274,4569119,2,3.55E-05,0.025027035377723
44655,stonecutter,NN,3,"0,2,1",{(stone)}{(cut)}>er>,55.813953488372,44,61759,59.090909090909,23,137517,52.9256489221293,2274,4569119,2,3.55E-05,0.025027035377723
44691,storekeeper,NN,3,"0,2,1",{(store)}{(keep)}>er>,85.7142857142857,8,116434,78.9473684210526,20,247711,48.7461504619445,2274,4569119,2,3.55E-05,0.025027035377723
44692,storekeepers,NN,3,"0,2,1",{(store)}{(keep)}>er>,85.7142857142857,8,116434,78.9473684210526,20,247711,48.7461504619445,2274,4569119,2,3.55E-05,0.025027035377723
44709,storyteller,NN,3,"0,2,1",{(story)}{(tell)}>er>,66.6666666666666,4,142693,28.5714285714285,8,263728,19.0937087549494,2274,4569119,2,3.55E-05,0.025027035377723
44710,storyteller's,encl,3,"0,2,1",{(story)}{(tell)}>er>,66.6666666666666,4,142693,28.5714285714285,8,263728,19.0937087549494,2274,4569119,2,3.55E-05,0.025027035377723
44807,streetwalker,NN,3,"0,2,1",{(street)}{(walk)}>er>,66.6666666666666,4,86587,72.2222222222222,19,87736,50.6819181698196,2274,4569119,2,3.55E-05,0.025027035377723
44842,strikebreaker,NN,3,"0,2,1",{(strike)}{(break)}>er>,50,7,30328,63.6363636363636,34,95043,49.1421029476462,2274,4569119,2,3.55E-05,0.025027035377723
44843,strikebreakers,NN,3,"0,2,1",{(strike)}{(break)}>er>,50,7,30328,63.6363636363636,34,95043,49.1421029476462,2274,4569119,2,3.55E-05,0.025027035377723
44956,stupefaction,NN,3,"0,2,1",{(stup)(efact)>ion>},100,2,69,100,2,55,88.6107634543179,1599,6530204,3,9.03E-06,0.009114784489418
45052,stakeholder,NN,3,"0,2,1",{(stake)}{(hold)}>er>,66.6666666666666,4,7432,44.8275862068965,30,140327,42.8948526176858,2274,4569119,2,3.55E-05,0.025027035377723
45102,standoffish,JJ,3,"0,2,1",{(stand)}{(off)}>ish>,65.3846153846153,27,111818,70.5882352941176,18,321120,34.6613545816733,252,161977,3,0.000111126888385,0.002780781708636
45126,stargazer,NN,3,"0,2,1",{(star)}{(gaze)}>er>,43.75,17,116278,33.3333333333333,4,4465,31.8081830180378,2274,4569119,2,3.55E-05,0.025027035377723
45172,statesmanship,NN,3,"0,2,1",{(state)}(man)>ship>,75.8620689655172,30,451541,62.8571428571428,211,300379,74.6666666666666,76,164220,4,1.22E-05,0.000308975745404
45181,stationmaster,NN,3,"0,2,1",{(stat)>ion>}{(master)},100,15,76366,90.8010012515644,1599,6530204,9.03E-06,0.009114784489418,85.7142857142857,29,86963,6
45231,steamroller,NN,3,"0,2,1",{(steam)}{(roll)}>er>,50,9,8475,88.8888888888888,10,59973,32.6880774307083,2274,4569119,2,3.55E-05,0.025027035377723
45238,steelmaker,NN,3,"0,2,1",{(steel)}{(make)}>er>,57.1428571428571,8,19641,89.7435897435897,40,1073485,70.9194896612406,2274,4569119,2,3.55E-05,0.025027035377723
45240,steelworker,NN,3,"0,2,1",{(steel)}{(work)}>er>,28.5714285714285,8,19641,42.3529411764705,86,1051110,45.006599208095,2274,4569119,2,3.55E-05,0.025027035377723
45270,stenographer,NN,3,"0,2,1",{(steno)(graph)>er>},0,2,50,67.8260869565217,116,198105,52.7496700395952,2274,4569119,2,3.55E-05,0.025027035377723
45271,stenography,NN,3,"0,2,1",{(steno)(graph)>y>},100,2,50,88.695652173913,116,198105,66.0362173038229,2486,3870233,1,4.99E-05,0.029816159431485
45300,stereophonic,JJ,3,"0,2,1",{(stereo)(phon)>ic>},75,5,18474,67.5,41,207292,63.5735439289239,1014,1472797,2,2.78E-05,0.006334002780782
45384,speakeasy,NN,3,"0,2,1",{(speak)}{(ease)}>y>,50,9,126284,64.2857142857142,15,213336,32.0724346076458,2486,3870233,1,4.99E-05,0.029816159431485
45437,spectrometric,JJ,3,"0,2,1",{(spectr)(meter)>ic>},100,11,25414,85.9649122807017,58,68090,80.5528134254689,1014,1472797,2,2.78E-05,0.006334002780782
45439,spectroscopy,NN,3,"0,2,1",{(spectr)(scope)}>y>,40,11,25414,16.6666666666666,25,22421,12.8370221327967,2486,3870233,1,4.99E-05,0.029816159431485
45622,sportsmanship,NN,3,"0,2,1",{(sport)}(man)>ship>,18.75,17,47264,26.6666666666666,211,300379,37.3333333333333,76,164220,4,1.22E-05,0.000308975745404
45625,sportswriter,NN,3,"0,2,1",{(sport)}{(write)}>er>,56.25,17,47264,78.9473684210526,20,938692,57.4131104267487,2274,4569119,2,3.55E-05,0.025027035377723
45834,sociologist,NN,3,"0,2,1",{(socio)(log)>ist>},48,26,263518,30.3738317757009,215,380513,21.9088937093275,462,382916,3,6.27E-05,0.003707708944848
45835,sociologists,NN,3,"0,2,1",{(socio)(log)>ist>},48,26,263518,30.3738317757009,215,380513,21.9088937093275,462,382916,3,6.27E-05,0.003707708944848
45836,socioeconomic,JJ,3,"0,2,1",(socio){(econom)>ic>},56,26,263518,60,11,84011,28.2329713721619,1014,1472797,2,2.78E-05,0.006334002780782
45839,sociology,NN,3,"0,2,1",{(socio)(log)>y>},28,26,263518,13.5514018691588,215,380513,7.36418511066398,2486,3870233,1,4.99E-05,0.029816159431485
45917,soliloquy,NN,3,"0,2,1",{(solo)(loqu)>y>},71.4285714285714,8,23486,27.2727272727272,23,3533,28.2092555331991,2486,3870233,1,4.99E-05,0.029816159431485
45964,somnambulate,VB,3,"0,2,1",{(somn)(amble)>ate>},85.7142857142857,8,1688,100,13,3144,94.6581196581196,937,2569118,3,2.65E-05,0.010505175343736
45991,soothsayer,NN,3,"0,2,1",{(sooth)}{(say)}>er>,0,1,89,83.3333333333333,7,1009212,46.4144302683677,2274,4569119,2,3.55E-05,0.025027035377723
45992,soothsayers,NN,3,"0,2,1",{(sooth)}{(say)}>er>,0,1,89,83.3333333333333,7,1009212,46.4144302683677,2274,4569119,2,3.55E-05,0.025027035377723
46067,southeastern,JJ|NN,3,"0,2,1",{(south)}{(east)}>ern>,21.0526315789473,20,104091,22.2222222222222,19,81919,25,21,123023,3,2.44E-05,0.000463463618106
46077,southwestern,JJ|NN,3,"0,2,1",{(south)}{(west)}>ern>,26.3157894736842,20,104091,28.5714285714285,22,126506,35,21,123023,3,2.44E-05,0.000463463618106
46146,skydiver,NN,3,"0,2,1",{(sky)}{(dive)}>er>,23.076923076923,14,25756,40,6,20476,26.3528376594808,2274,4569119,2,3.55E-05,0.025027035377723
46150,skyjackers,NN,3,"0,2,1",{(sky)}{(jack)}>er>,100,14,25756,100,14,44720,79.1904971403431,2274,4569119,2,3.55E-05,0.025027035377723
46158,skyscrapers,NN,3,"0,2,1",{(sky)}{(scrape)}>er>,30.7692307692307,14,25756,50,3,3384,29.1684997800263,2274,4569119,2,3.55E-05,0.025027035377723
46160,skyscraper,NN,3,"0,2,1",{(sky)}{(scrape)}>er>,30.7692307692307,14,25756,50,3,3384,29.1684997800263,2274,4569119,2,3.55E-05,0.025027035377723
46240,sleepwalker,NN,3,"0,2,1",{(sleep)}{(walk)}>er>,30.7692307692307,14,40423,27.7777777777777,19,87736,31.9841619005719,2274,4569119,2,3.55E-05,0.025027035377723
46242,sleepyhead,NN,3,"0,2,1",{(sleep)}>y>{(head)},69.2307692307692,14,40423,44.6277665995975,2486,3870233,4.99E-05,0.029816159431485,71.1340206185567,98,230581,4
46410,Smithsonian,NN,3,"0,2,1",{(smith)(sono)}>ian>,22.2222222222222,10,55642,37.7777777777777,46,140201,21.3872832369942,174,394113,3,2.79E-05,0.001699366599722
46610,sidewinder,NN,3,"0,2,1",{(side)}{(wind)}>er>,36.8421052631578,58,343426,14.7058823529411,35,40204,25.7369115706115,2274,4569119,2,3.55E-05,0.025027035377723
46639,sightseer,NN,3,"0,2,1",{(sight)}{(see)}>er>,70,21,37472,60,21,800097,57.4131104267487,2274,4569119,2,3.55E-05,0.025027035377723
46640,sightseers,NN,3,"0,2,1",{(sight)}{(see)}>er>,70,21,37472,60,21,800097,57.4131104267487,2274,4569119,2,3.55E-05,0.025027035377723
46649,signalman,NN,3,"0,2,1",{(sign)}>al>{(man)},68,26,219005,79.8601398601398,1431,4704731,9.14E-06,0.006642978526186,71.4285714285714,211,300379,3
46759,singlehandedly,RB,3,"0,2,1",{(single)}{(hand)}>ly>,62.5,9,110124,40,61,232844,28.0289955125992,2898,3857999,2,4.48E-05,0.026726401977445
46841,skateboarder,NN,3,"0,2,1",{(skate)}{(board)}>er>,75,5,33546,44.6428571428571,57,163026,39.1553013638363,2274,4569119,2,3.55E-05,0.025027035377723
46881,skillfulness,NN,3,"0,2,1",{(skill)}{(full)}>ness>,100,5,105738,70,11,195498,73.3494363929146,1243,181553,4,0.000583851547482,0.016375714506411
46963,sharecropper,NN,3,"0,2,1",{(share)}{(crop)}>er>,83.3333333333333,7,105186,75,5,8280,53.7175538935327,2274,4569119,2,3.55E-05,0.025027035377723
46964,shamefacedly,RB,3,"0,2,1",{(shame)}{(face)}>ly>,63.6363636363636,12,18366,57.1428571428571,29,179045,51.8467380048325,2898,3857999,2,4.48E-05,0.026726401977445
46987,shareholder,NN,3,"0,2,1",{(share)}{(hold)}>er>,33.3333333333333,7,105186,13.7931034482758,30,140327,11.2186537615486,2274,4569119,2,3.55E-05,0.025027035377723
46988,shareholders,NN,3,"0,2,1",{(share)}{(hold)}>er>,33.3333333333333,7,105186,13.7931034482758,30,140327,11.2186537615486,2274,4569119,2,3.55E-05,0.025027035377723
47006,sharpshooters,NN,3,"0,2,1",{(sharp)}{(shoot)}>er>,55.5555555555555,10,18869,37.5,9,47015,31.8081830180378,2274,4569119,2,3.55E-05,0.025027035377723
47008,sharpshooter,NN,3,"0,2,1",{(sharp)}{(shoot)}>er>,55.5555555555555,10,18869,37.5,9,47015,31.8081830180378,2274,4569119,2,3.55E-05,0.025027035377723
47119,shipbroker,NN,3,"0,2,1",{(ship)}{(broke)}>er>,97.0588235294117,35,184087,100,12,49922,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
47120,shipbuilder,NN,3,"0,2,1",{(ship)}{(build)}>er>,70.5882352941176,35,184087,83.3333333333333,13,121790,60.6687197536295,2274,4569119,2,3.55E-05,0.025027035377723
47128,shipowner,NN,3,"0,2,1",{(ship)}{(own)}>er>,76.4705882352941,35,184087,87.5,9,375991,63.4403871535415,2274,4569119,2,3.55E-05,0.025027035377723
47174,shoemaker,NN,3,"0,2,1",{(shoe)}{(make)}>er>,16.6666666666666,13,18923,23.076923076923,40,1073485,27.4967003959524,2274,4569119,2,3.55E-05,0.025027035377723
47190,shopkeeper,NN,3,"0,2,1",{(shop)}{(keep)}>er>,36.3636363636363,12,73166,36.8421052631578,20,247711,25.6049274087109,2274,4569119,2,3.55E-05,0.025027035377723
47191,shopkeepers,NN,3,"0,2,1",{(shop)}{(keep)}>er>,36.3636363636363,12,73166,36.8421052631578,20,247711,25.6049274087109,2274,4569119,2,3.55E-05,0.025027035377723
47193,shoplifter,NN,3,"0,2,1",{(shop)}{(lift)}>er>,63.6363636363636,12,73166,55.5555555555555,10,21714,45.930488341399,2274,4569119,2,3.55E-05,0.025027035377723
47199,shopworn,JJ,3,"0,2,1",{(shop)}{(wore)}>n>,81.8181818181818,12,73166,25,9,13946,79.1946308724832,150,714837,1,1.12E-05,0.001235902981616
47226,shortsightedness,NN,3,"0,2,1",{(short)}{(sight)}>ness>,89.4736842105263,20,134285,55,21,37472,22.061191626409,1243,181553,4,0.000583851547482,0.016375714506411
47265,showmanship,NN,3,"0,2,1",{(show)}(man)>ship>,50,19,328744,41.4285714285714,211,300379,48,76,164220,4,1.22E-05,0.000308975745404
47393,seersucker,NN,3,"0,2,1",{(seek)(suck)>er>},100,3,63570,100,5,43326,71.9313682358117,2274,4569119,2,3.55E-05,0.025027035377723
47410,seismology,NN,3,"0,2,1",{(seism)(log)>y>},25,5,1174,52.803738317757,215,380513,29.0543259557344,2486,3870233,1,4.99E-05,0.029816159431485
47605,servicemen,NN,3,"0,2,1",{(serve)>ice>}(men),40.4761904761904,43,651056,46.6666666666666,16,409276,2.44E-06,0.000154487872702,11.4649681528662,158,125014,3
47739,sceneshifter,NN,3,"0,2,1",{(scene)}{(shift)}>er>,100,5,48281,58.3333333333333,13,25140,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
47785,schoolgirlish,JJ,3,"0,2,1",{(school)}{(girl)}>ish>,92.3076923076923,27,173427,76.9230769230769,14,80289,65.7370517928286,252,161977,3,0.000111126888385,0.002780781708636
47844,scorekeeper,NN,3,"0,2,1",{(score)}{(keep)}>er>,83.3333333333333,7,47476,84.2105263157894,20,247711,51.8697756269247,2274,4569119,2,3.55E-05,0.025027035377723
47929,screwdriver,NN,3,"0,2,1",{(screw)}{(drive)}>er>,12.5,9,26379,60,6,369466,15.4861416630004,2274,4569119,2,3.55E-05,0.025027035377723
47945,scriptwriter,NN,3,"0,2,1",{(script)}{(write)}>er>,60.9756097560975,42,343830,68.4210526315789,20,938692,39.0673119225692,2274,4569119,2,3.55E-05,0.025027035377723
48004,seafarers,NN,3,"0,2,1",{(sea)(fare)}>er>,61.2903225806451,32,55954,85.7142857142857,8,33108,48.7461504619445,2274,4569119,2,3.55E-05,0.025027035377723
48020,seamanship,NN,3,"0,2,1",{(sea)}(man)>ship>,90.3225806451612,32,55954,60.9523809523809,211,300379,72,76,164220,4,1.22E-05,0.000308975745404
48047,seasickness,NN,3,"0,2,1",{(sea)}{(sick)}>ness>,74.1935483870967,32,55954,52.3809523809523,22,27260,21.8196457326892,1243,181553,4,0.000583851547482,0.016375714506411
48067,seaworthy,JJ,3,"0,2,1",{(sea)}{(worth)}>y>,70.9677419354838,32,55954,51.7241379310344,30,103812,37.5452716297786,2486,3870233,1,4.99E-05,0.029816159431485
48130,sadomasochism,NN,3,"0,2,1",{(sado)(masoch)>ism>},0,1,133,100,4,1286,49.6296296296296,271,218200,3,5.50E-05,0.001853854472424
48133,safecracker,NN,3,"0,2,1",{(safe)}{(crack)}>er>,81.8181818181818,12,73422,77.7777777777777,10,21939,59.2168939727232,2274,4569119,2,3.55E-05,0.025027035377723
48190,salesmanship,NN,3,"0,2,1",{(sale)}(man)>ship>,66.6666666666666,13,162852,48.5714285714285,211,300379,64,76,164220,4,1.22E-05,0.000308975745404
48261,sanctimonious,JJ,3,"0,2,1",{(sanct)(mony)}>ious>,55.5555555555555,10,14938,22.2222222222222,10,8995,21.590909090909,617,450833,4,7.10E-05,0.004943611926464
48285,sandpiper,NN,3,"0,2,1",{(sand)}{(pipe)}>er>,63.1578947368421,20,24930,28.5714285714285,15,27481,46.4144302683677,2274,4569119,2,3.55E-05,0.025027035377723
48328,sarcophagus,NN,3,"0,2,1",{(sarco)(phage)>us>},0,2,118,25,5,396,61.5384615384615,27,178733,2,1.68E-05,0.000463463618106
48361,satisfaction,NN,3,"0,2,1",{(satis)(fact)>ion>},7.69230769230769,14,32903,20.8333333333333,25,364953,11.3266583229036,1599,6530204,3,9.03E-06,0.009114784489418
48362,satisfactions,NN,3,"0,2,1",{(satis)(fact)>ion>},7.69230769230769,14,32903,20.8333333333333,25,364953,11.3266583229036,1599,6530204,3,9.03E-06,0.009114784489418
48364,satisfactory,JJ,3,"0,2,1",{(satis)(fact)>ory>},15.3846153846153,14,32903,37.5,25,364953,15.2112676056338,356,725186,3,2.62E-05,0.002935269581338
48423,saxophonist,NN,3,"0,2,1",{(saxo)(phon)}>ist>,100,2,842,37.5,41,207292,42.2993492407809,462,382916,3,6.27E-05,0.003707708944848
48490,roadworthy,JJ,3,"0,2,1",{(road)}{(worth)}>y>,68.4210526315789,20,88137,72.4137931034482,30,103812,55.010060362173,2486,3870233,1,4.99E-05,0.029816159431485
48687,roughrider,NN,3,"0,2,1",{(rough)}{(ride)}>er>,54.5454545454545,12,22794,57.1428571428571,8,56403,48.4381874175099,2274,4569119,2,3.55E-05,0.025027035377723
48737,rubberneck,VB|NN,3,"0,2,1",{(rub)}>er>{(neck)},100,7,23357,65.3761548614166,2274,4569119,3.55E-05,0.025027035377723,58.8235294117647,18,20615,4
49091,ribonucleic,JJ,3,"0,2,1",{(ribo)(nucleo)>ic>},0,1,13,62.5,9,22770,77.1964461994077,1014,1472797,2,2.78E-05,0.006334002780782
49155,righthander,NN,3,"0,2,1",{(right)}{(hand)}>er>,90.9090909090909,23,556722,86.6666666666666,61,232844,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
49157,righthandler,NN,3,"0,2,1",{(right)}{(handle)}>er>,100,23,556722,100,10,96192,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
49183,ringleader,NN,3,"0,2,1",{(ring)}{(lead)}>er>,50,11,58201,66.6666666666666,10,174774,46.1504619445666,2274,4569119,2,3.55E-05,0.025027035377723
50233,rectangular,JJ,3,"0,2,1",{(rect)(angle)>ar>},11.1111111111111,10,7117,36.3636363636363,12,28660,27.34375,129,533962,2,7.49E-06,0.000617951490808
50237,rectilinear,JJ,3,"0,2,1",{(rect)(line)>ar>},77.7777777777777,10,7117,66.6666666666666,64,426769,57.8125,129,533962,2,7.49E-06,0.000617951490808
50460,radioactive,JJ,3,"0,2,1",(radio){(act)}>ive>,9.375,33,99653,32.7586206896551,59,716577,13.2987910189982,580,1037354,3,1.74E-05,0.002780781708636
50463,radiochlorine,NN|JJ,3,"0,2,1",{(radio)}{(chlor)>ine>},90.625,33,99653,100,10,3878,100,30,18081,3,0.000110613351031,0.000308975745404
50467,radiography,NN,3,"0,2,1",{(radio)(graph)>y>},65.625,33,99653,66.9565217391304,116,198105,39.6780684104627,2486,3870233,1,4.99E-05,0.029816159431485
